"id","PlayerName","DraftAge","Country","Height","Weight","Position","DraftYear","Overall","CSS_rank","rs_GP","rs_G","rs_A","rs_P","rs_PIM","rs_PlusMinus","po_GP","po_G","po_A","po_P","po_PIM","po_PlusMinus","sum_7yr_GP","sum_7yr_TOI"
"8,471,851",Matt D'Agostini,19,CAN,72,198,R,"2,005",190,64,59,24,22,46,29,0,4,0,2,2,8,-2,238,"3,160"
"8,471,853",Nicolas Blanchard,18,CAN,75,205,L,"2,005",192,155,69,13,26,39,31,-4,17,2,2,4,10,0,0,0
"8,471,856",Joe Vitale,20,USA,71,205,C,"2,005",195,,53,11,20,31,62,-4,,,,,,,77,854
"8,471,859",Sergei Kostitsyn,18,BLR,72,196,L,"2,005",200,,40,4,10,14,24,0,4,2,0,2,12,0,307,"4,606"
"8,471,862",Colin Greening,19,CAN,74,210,C,"2,005",204,108,35,24,22,46,24,0,,,,,,,106,"1,640"
"8,471,863",Mario Bliznak,18,SVK,72,185,C,"2,005",205,,69,27,25,52,97,0,,,,,,,6,43
"8,471,868",Ryan Russell,18,CAN,70,178,L,"2,005",211,238,66,32,21,53,18,27,16,6,7,13,12,0,41,478
"8,471,873",Anton Stralman,19,SWE,71,190,D,"2,005",216,,50,10,11,21,40,0,,,,,,,265,"4,638"
"8,471,879",Kyle Cumiskey,19,CAN,71,180,D,"2,005",222,,72,4,36,40,47,4,27,0,14,14,14,0,132,"2,193"
"8,471,885",Chad Rau,18,USA,71,198,C,"2,005",228,181,63,32,40,72,32,-10,,,,,,,9,98
"8,471,887",Patric Hornqvist,18,SWE,71,189,R,"2,005",230,,33,15,12,27,38,0,,,,,,,263,"3,980"
"8,473,412",Bryan Little,19,CAN,72,191,C,"2,006",12,7,64,42,67,109,99,26,14,8,15,23,19,7,404,"7,177"
"8,473,415",Alex Biega,18,CAN,70,193,D,"2,006",147,104,28,10,17,27,51,0,,,,,,,0,0
"8,473,416",Michael Caruso,18,CAN,74,191,D,"2,006",103,55,66,1,15,16,85,21,15,1,2,3,24,10,2,16
"8,473,419",Brad Marchand,18,CAN,69,181,L,"2,006",71,80,68,29,37,66,83,40,25,7,16,23,36,11,218,"3,418"
"8,473,422",Nick Foligno,19,USA,72,205,L,"2,006",28,19,65,24,46,70,146,19,10,1,3,4,28,0,396,"5,610"
"8,473,426",Mike Weber,19,USA,74,217,D,"2,006",57,34,68,5,21,26,181,17,7,0,0,0,12,-3,174,"3,063"
"8,473,431",Bud Holloway,18,CAN,72,194,C,"2,006",86,40,72,21,13,34,18,0,7,3,2,5,4,0,0,0
"8,473,432",Derek Dorsett,20,CAN,72,192,R,"2,006",189,125,68,25,23,48,279,14,13,8,4,12,53,0,280,"3,535"
"8,473,433",Kevin Quick,18,USA,72,181,D,"2,006",78,93,28,3,20,23,6,0,,,,,,,6,80
"8,473,438",Mathieu Carle,19,CAN,72,203,D,"2,006",53,52,67,18,51,69,122,20,17,1,14,15,29,0,3,43
"8,473,444",Jon Matsumoto,20,CAN,72,185,C,"2,006",79,117,36,20,28,48,43,0,,,,,,,14,97
"8,473,446",Erik Johnson,18,USA,76,225,D,"2,006",1,1,53,20,39,59,115,0,,,,,,,329,"6,869"
"8,473,449",Kyle Okposo,18,USA,72,218,R,"2,006",7,11,50,27,31,58,56,28,11,5,11,16,8,12,319,"5,753"
"8,473,453",Trevor Lewis,19,USA,73,201,C,"2,006",17,30,56,35,40,75,69,25,11,3,13,16,16,9,203,"2,626"
"8,473,456",Rhett Rakhshani,18,USA,70,182,R,"2,006",100,56,65,29,26,55,69,0,,,,,,,7,84
"8,473,459",Arturs Kulda,18,LVA,74,215,D,"2,006",200,,44,5,12,17,0,0,,,,,,,15,168
"8,473,463",Leo Komarov,19,EST,71,210,C,"2,006",180,34,59,8,12,20,169,0,16,3,4,7,32,0,42,585
"8,473,465",Jamie McGinn,18,CAN,73,205,L,"2,006",36,42,72,28,32,60,123,-11,6,2,2,4,4,-3,268,"3,329"
"8,473,466",Ryan White,18,CAN,72,200,C,"2,006",66,27,72,20,33,53,121,10,13,3,4,7,18,-6,89,953
"8,473,468",Eric Gryba,18,CAN,76,225,D,"2,006",68,66,56,3,12,15,205,13,3,1,1,2,27,-5,33,669
"8,473,473",Milan Lucic,18,CAN,75,236,L,"2,006",50,58,62,9,10,19,149,4,23,3,4,7,56,7,405,"6,190"
"8,473,482",Jiri Tlusty,18,CZE,72,205,L,"2,006",13,3,50,11,5,16,53,0,6,7,6,13,6,0,276,"3,675"
"8,473,484",Kaspars Daugavins,18,LVA,72,213,L,"2,006",91,,45,8,17,25,32,0,,,,,,,91,"1,019"
"8,473,485",Chris Stewart,19,CAN,74,239,R,"2,006",18,8,62,37,50,87,118,19,6,2,0,2,13,-5,319,"5,000"
"8,473,488",Sergei Shirokov,20,RUS,70,195,L,"2,006",163,74,39,7,7,14,26,0,4,0,0,0,0,0,8,98
"8,473,491",Tomas Kana,19,CZE,72,204,C,"2,006",31,5,5,4,3,7,16,0,6,0,1,1,2,0,6,52
"8,473,492",Matt Beleskey,18,CAN,72,203,L,"2,006",112,46,68,20,21,41,156,0,6,1,2,3,10,3,209,"2,537"
"8,473,493",Ben Maxwell,18,CAN,73,195,C,"2,006",49,44,76,30,37,67,62,17,6,3,5,8,0,1,47,428
"8,473,494",Petteri Wirtanen,20,FIN,73,207,C,"2,006",172,,55,14,5,19,30,0,13,1,0,1,12,0,3,13
"8,473,496",Oskar Osala,19,FIN,76,219,L,"2,006",97,54,68,17,26,43,86,0,,,,,,,3,24
"8,473,501",Ty Wishart,18,CAN,76,225,D,"2,006",16,21,77,5,32,37,82,12,5,0,0,0,4,-3,26,404
"8,473,504",Cal Clutterbuck,19,CAN,71,218,R,"2,006",72,24,66,35,33,68,139,-17,,,,,,,346,"5,074"
"8,473,505",Peter LeBlanc,18,CAN,69,195,C,"2,006",186,143,22,10,12,22,25,0,14,8,8,16,8,0,0,0
"8,473,507",Jeff Petry,19,USA,75,204,D,"2,006",45,36,81,8,35,43,92,6,11,2,5,7,8,8,156,"3,352"
"8,473,510",Jonas Junland,19,SWE,74,200,D,"2,006",64,36,37,22,23,45,46,0,,,,,,,4,64
"8,473,511",David McIntyre,19,CAN,72,190,C,"2,006",138,88,46,42,50,92,143,0,11,4,8,12,42,0,7,76
"8,473,512",Claude Giroux,18,CAN,71,185,C,"2,006",22,38,69,39,64,103,64,30,17,5,15,20,24,-3,333,"6,279"
"8,473,514",Jesse Joensuu,19,FIN,76,213,L,"2,006",60,18,51,4,8,12,57,0,14,0,2,2,12,0,67,765
"8,473,525",Theo Peckham,19,CAN,74,246,D,"2,006",75,65,67,6,9,15,236,-11,11,1,6,7,32,-3,160,"2,729"
"8,473,526",Peter Mueller,18,USA,74,204,C,"2,006",8,6,52,26,32,58,44,4,15,7,6,13,10,4,297,"4,687"
"8,473,533",Jordan Staal,18,CAN,76,220,C,"2,006",2,2,68,28,40,68,69,16,23,10,7,17,22,7,479,"9,028"
"8,473,534",Patrik Berglund,18,SWE,76,223,C,"2,006",25,8,48,20,13,33,42,0,,,,,,,358,"5,748"
"8,473,536",James Sheppard,18,CAN,73,215,C,"2,006",9,9,66,30,54,84,78,3,9,2,5,7,12,1,256,"3,213"
"8,473,537",Viktor Stalberg,20,SWE,75,209,L,"2,006",161,,41,27,26,53,89,0,7,6,5,11,6,0,243,"3,181"
"8,473,539",Carl Sneep,19,USA,76,210,D,"2,006",32,26,39,15,26,41,43,3,9,0,1,1,6,0,1,16
"8,473,542",Tom Sestito,19,USA,77,228,L,"2,006",85,112,57,10,10,20,176,0,13,5,2,7,29,0,57,397
"8,473,544",Derick Brassard,19,CAN,73,204,C,"2,006",6,4,58,44,72,116,92,19,7,5,4,9,10,-1,322,"5,027"
"8,473,546",Michael Grabner,19,AUT,73,185,R,"2,006",14,15,67,36,14,50,28,0,,,,,,,219,"3,300"
"8,473,548",Phil Kessel,19,USA,72,202,R,"2,006",5,5,46,19,34,53,30,0,,,,,,,504,"8,962"
"8,473,550",Andrew Bodnarchuk,18,CAN,71,195,D,"2,006",128,72,68,6,17,23,136,11,11,0,2,2,22,-4,5,37
"8,473,558",Cory Emmerton,18,CAN,72,191,C,"2,006",41,10,73,27,65,92,34,37,6,2,0,2,6,-4,121,"1,110"
"8,473,560",Korbinian Holzer,18,DEU,75,215,D,"2,006",111,,48,4,4,8,100,0,,,,,,,24,433
"8,473,562",John McCarthy,20,USA,73,195,C,"2,006",202,,33,2,2,4,12,0,,,,,,,51,453
"8,473,563",Nicklas Backstrom,19,SWE,73,213,C,"2,006",4,1,50,10,16,26,30,0,1,0,0,0,2,0,413,"8,212"
"8,473,564",Michael Frolik,18,CZE,73,194,R,"2,006",10,2,51,3,9,12,32,0,6,3,9,12,6,0,349,"5,222"
"8,473,565",Brian Strait,18,USA,73,206,D,"2,006",65,22,61,2,12,14,76,0,,,,,,,31,483
"8,473,568",Andreas Nodl,19,AUT,73,196,R,"2,006",39,60,58,29,30,59,16,13,14,6,9,15,6,2,183,"2,171"
"8,473,569",Jan Mursak,18,SVN,71,190,L,"2,006",182,22,43,15,15,30,32,0,5,0,2,2,2,0,46,355
"8,473,571",Jamie McBain,18,USA,73,180,D,"2,006",63,84,61,11,30,41,41,0,,,,,,,206,"4,054"
"8,473,573",Artem Anisimov,18,RUS,76,198,C,"2,006",54,6,32,15,12,27,28,0,,,,,,,279,"4,186"
"8,473,574",Shawn Matthias,18,CAN,76,231,L,"2,006",47,62,74,14,21,35,44,-9,6,3,0,3,2,-1,253,"3,214"
"8,473,579",Nikolay Kulemin,20,RUS,73,225,L,"2,006",44,25,31,5,7,12,8,0,11,2,4,6,6,0,351,"5,572"
"8,473,580",Matthew Corrente,18,CAN,72,205,D,"2,006",30,35,68,6,24,30,200,0,4,1,1,2,8,0,34,405
"8,473,582",Ivan Vishnevskiy,18,RUS,72,193,D,"2,006",27,32,54,13,35,48,57,1,5,2,1,3,2,-1,5,92
"8,473,584",Andrew MacDonald,20,CAN,73,204,D,"2,006",160,234,68,6,40,46,62,22,26,2,12,14,12,9,232,"5,241"
"8,473,588",Erik Condra,20,USA,71,188,R,"2,006",211,,36,6,28,34,32,0,,,,,,,155,"2,191"
"8,473,589",Chris Summers,18,USA,74,207,D,"2,006",29,47,65,7,11,18,122,0,,,,,,,29,365
"8,473,592",Vladimir Zharkov,18,RUS,73,205,R,"2,006",77,11,52,17,23,40,90,0,1,0,0,0,0,0,82,906
"8,473,600",Benn Ferriero,19,USA,71,195,R,"2,006",196,90,42,16,9,25,36,0,,,,,,,96,"1,158"
"8,473,604",Jonathan Toews,18,CAN,74,201,C,"2,006",3,3,42,22,17,39,22,0,,,,,,,408,"8,040"
"8,473,605",Alexander Vasyunov,18,RUS,73,210,L,"2,006",58,7,31,29,6,35,16,0,,,,,,,18,206
"8,473,608",Blake Geoffrion,18,USA,73,190,C,"2,006",56,33,60,19,27,46,76,0,,,,,,,55,551
"8,473,610",Bobby Sanguinetti,18,USA,75,188,D,"2,006",21,12,68,14,51,65,44,0,11,5,10,15,4,0,45,640
"8,473,611",Shane Sims,18,USA,73,195,D,"2,006",126,221,59,10,12,22,80,5,11,2,0,2,12,9,1,7
"8,473,616",Jonathan Rheault,20,USA,70,202,R,"2,006",145,96,35,16,14,30,29,0,,,,,,,5,53
"8,473,618",Mathieu Perreault,18,CAN,70,188,C,"2,006",177,202,62,18,34,52,42,20,17,10,11,21,8,3,159,"1,877"
"8,473,712",Frazer McLaren,20,CAN,77,230,L,"2,007",203,,61,19,12,31,186,-23,,,,,,,102,506
"8,473,986",Alex Killorn,18,CAN,73,196,L,"2,007",77,55,25,18,14,32,0,0,,,,,,,120,"2,014"
"8,473,989",Luke Gazdic,18,CAN,76,225,L,"2,007",172,,58,5,8,13,136,-24,,,,,,,67,389
"8,473,991",Karl Alzner,19,CAN,75,219,D,"2,007",5,5,69,8,40,48,34,16,18,1,12,13,4,-3,345,"6,968"
"8,473,992",Justin Falk,19,CAN,77,222,D,"2,007",110,74,62,3,12,15,88,11,6,0,0,0,8,-1,129,"1,975"
"8,473,994",Jamie Benn,18,CAN,74,210,L,"2,007",129,107,53,42,23,65,78,0,11,5,4,9,12,0,344,"6,097"
"8,473,997",Luca Caputi,19,CAN,75,200,L,"2,007",111,62,68,27,38,65,66,0,5,2,1,3,0,0,35,453
"8,473,999",Nick Palmieri,18,USA,75,220,R,"2,007",79,66,56,24,21,45,99,-24,,,,,,,87,"1,089"
"8,474,000",Steven Kampfer,19,USA,71,192,D,"2,007",93,,35,1,3,4,24,0,,,,,,,61,"1,016"
"8,474,001",TJ Galiardi,19,CAN,74,185,L,"2,007",55,31,33,14,17,31,30,0,,,,,,,283,"4,321"
"8,474,002",Colby Cohen,18,USA,74,200,D,"2,007",45,25,53,13,47,60,110,5,4,0,0,0,2,-6,3,53
"8,474,005",Alex Grant,18,CAN,76,205,D,"2,007",118,196,74,12,20,32,108,-32,,,,,,,2,24
"8,474,008",Paul Carey,19,USA,73,198,C,"2,007",135,100,24,16,11,27,16,0,,,,,,,12,77
"8,474,009",Nick Bonino,19,USA,73,196,C,"2,007",173,89,26,24,42,66,14,0,,,,,,,189,"2,684"
"8,474,012",John Albert,18,USA,71,190,C,"2,007",175,122,63,13,27,40,16,0,,,,,,,9,46
"8,474,013",Ian Cole,18,USA,73,219,D,"2,007",18,81,65,12,19,31,70,0,,,,,,,113,"1,831"
"8,474,018",Christopher DiDomenico,18,CAN,71,174,C,"2,007",164,88,70,25,50,75,60,-14,,,,,,,0,0
"8,474,019",Tommy Cross,18,USA,75,205,D,"2,007",35,12,45,8,16,24,32,0,,,,,,,0,0
"8,474,024",Jim O'Brien,18,USA,75,195,C,"2,007",29,38,50,10,12,22,63,0,,,,,,,63,718
"8,474,025",Eric Tangradi,18,USA,76,221,L,"2,007",42,93,65,5,15,20,32,12,15,8,9,17,14,8,136,"1,284"
"8,474,027",Justin Braun,20,USA,74,205,D,"2,007",201,209,39,4,10,14,20,0,,,,,,,217,"4,045"
"8,474,029",Cade Fairchild,18,USA,71,190,D,"2,007",96,189,56,5,28,33,60,0,,,,,,,5,48
"8,474,030",Aaron Palushaj,18,USA,72,187,R,"2,007",44,101,56,22,45,67,62,5,8,6,5,11,6,1,68,615
"8,474,031",Kevin Shattenkirk,18,USA,72,209,D,"2,007",14,34,64,14,31,45,64,0,,,,,,,282,"5,866"
"8,474,032",Nick Petrecki,18,USA,75,230,D,"2,007",28,21,54,11,14,25,177,0,5,0,0,0,10,0,1,12
"8,474,034",Patrick Maroon,19,USA,75,227,L,"2,007",161,208,57,40,55,95,152,0,12,10,13,23,12,0,77,915
"8,474,035",Bill Sweatt,19,USA,72,190,L,"2,007",38,27,37,10,18,28,18,-1,,,,,,,3,23
"8,474,037",James van Riemsdyk,18,USA,75,210,L,"2,007",2,3,65,44,47,91,91,2,,,,,,,324,"5,357"
"8,474,038",Paul Byron,18,CAN,69,160,L,"2,007",179,,68,21,23,44,46,7,5,5,1,6,2,-4,81,"1,033"
"8,474,040",Sam Gagner,18,CAN,71,200,C,"2,007",6,6,59,35,83,118,44,32,16,7,22,29,22,1,481,"8,274"
"8,474,042",Cody Almond,18,CAN,74,199,C,"2,007",140,,68,15,28,43,72,-14,,,,,,,25,212
"8,474,045",Zach Hamill,19,CAN,71,180,C,"2,007",8,9,69,32,61,93,90,16,12,2,8,10,16,0,20,219
"8,474,046",Alex Plante,18,CAN,76,230,D,"2,007",15,72,58,8,30,38,81,18,13,5,6,11,14,0,10,131
"8,474,048",Keith Aulie,18,CAN,78,222,D,"2,007",116,108,66,1,8,9,82,3,11,0,2,2,14,0,136,"1,973"
"8,474,049",Akim Aliu,18,NGA,76,225,R,"2,007",56,41,53,20,22,42,104,0,21,1,5,6,50,-4,7,76
"8,474,050",Brett MacLean,19,CAN,74,201,L,"2,007",32,14,68,47,53,100,43,9,7,6,9,15,9,-2,18,156
"8,474,052",Chris Terry,18,CAN,70,195,L,"2,007",132,175,68,22,44,66,98,18,20,8,10,18,21,8,13,150
"8,474,053",Logan Couture,18,CAN,73,200,C,"2,007",9,19,60,28,54,82,26,-1,5,1,7,8,4,-1,297,"5,247"
"8,474,056",P.K. Subban,18,CAN,72,210,D,"2,007",43,102,68,15,41,56,89,13,15,5,8,13,26,11,284,"6,716"
"8,474,059",Linus Omark,20,SWE,70,187,L,"2,007",97,55,50,8,9,17,32,0,4,1,0,1,2,0,79,"1,146"
"8,474,061",Anthony Peluso,18,CAN,75,235,R,"2,007",160,183,52,7,3,10,176,-33,,,,,,,58,331
"8,474,062",Riley Nash,18,CAN,73,200,C,"2,007",21,64,55,38,46,84,87,0,11,4,7,11,31,0,110,"1,388"
"8,474,063",Mark Katic,18,CAN,70,191,D,"2,007",62,59,74,5,36,41,31,8,4,1,3,4,8,-1,11,181
"8,474,066",Thomas Hickey,18,CAN,72,189,D,"2,007",4,26,68,9,41,50,70,15,11,3,4,7,4,-4,121,"2,204"
"8,474,068",Kyle Turris,18,CAN,73,190,C,"2,007",3,1,59,69,57,126,85,0,14,12,14,26,16,0,316,"5,009"
"8,474,074",Paul Postma,18,CAN,75,195,D,"2,007",205,67,70,5,19,24,42,-19,6,0,1,1,0,-3,58,869
"8,474,076",John Negrin,18,CAN,74,195,D,"2,007",70,85,50,1,16,17,59,11,7,0,2,2,8,2,3,30
"8,474,077",Carson McMillan,19,CAN,73,196,R,"2,007",200,,72,7,15,22,76,-1,18,2,0,2,17,-1,16,167
"8,474,085",Johan Harju,21,SWE,75,210,L,"2,007",167,,55,12,10,22,30,0,4,2,0,2,4,0,10,85
"8,474,089",Brad Malone,18,CAN,74,207,C,"2,007",105,57,57,14,19,33,134,6,8,3,1,4,24,4,54,421
"8,474,090",Brendan Smith,18,CAN,74,211,D,"2,007",27,68,39,12,24,36,90,0,16,6,14,20,30,0,119,"2,150"
"8,474,091",Brandon Sutter,18,USA,75,191,C,"2,007",11,28,77,21,38,59,56,-3,7,0,3,3,14,0,415,"6,500"
"8,474,094",Matt Halischuk,19,CAN,72,180,R,"2,007",117,164,67,33,33,66,20,11,9,4,1,5,10,0,203,"2,281"
"8,474,095",Dana Tyrell,18,CAN,70,192,C,"2,007",47,15,72,30,26,56,51,4,15,1,6,7,4,-2,132,"1,495"
"8,474,096",Nick Spaling,19,CAN,73,198,C,"2,007",58,24,61,23,36,59,41,24,9,2,3,5,4,-1,297,"4,430"
"8,474,098",Colton Sceviour,18,CAN,72,195,C,"2,007",112,96,49,12,26,38,38,-17,,,,,,,28,397
"8,474,100",Dwight King,18,CAN,76,229,L,"2,007",109,104,100,17,36,53,141,10,,,,,,,157,"2,222"
"8,474,102",David Perron,19,CAN,72,200,L,"2,007",26,10,70,39,44,83,75,37,21,13,18,31,22,6,418,"6,859"
"8,474,113",TJ Brennan,18,USA,73,216,D,"2,007",31,29,68,16,25,41,79,0,4,1,1,2,4,0,40,639
"8,474,114",Oscar Moller,18,SWE,70,189,R,"2,007",52,20,68,32,37,69,50,0,5,0,3,3,6,0,87,"1,017"
"8,474,121",Colton Gillies,18,CAN,76,208,C,"2,007",16,30,71,15,18,33,158,-20,,,,,,,154,"1,423"
"8,474,125",Carl Gunnarsson,21,SWE,74,197,D,"2,007",194,,51,4,10,14,28,0,15,0,4,4,4,0,304,"6,150"
"8,474,128",Milan Kytnar,18,SVK,72,190,C,"2,007",127,22,81,43,66,109,147,0,5,1,1,2,4,0,1,6
"8,474,130",Corey Tropp,18,USA,72,185,R,"2,007",89,114,54,26,36,62,76,-3,8,4,9,13,0,3,87,816
"8,474,134",Yannick Weber,19,CHE,71,200,D,"2,007",73,53,52,13,28,41,44,0,9,3,6,9,8,0,164,"2,396"
"8,474,135",Brett Bellemore,19,CAN,76,225,D,"2,007",162,,50,0,12,12,50,48,20,0,5,5,28,12,72,"1,228"
"8,474,137",Drayson Bowman,18,USA,73,195,L,"2,007",72,36,61,24,19,43,55,1,6,2,5,7,4,-3,176,"1,985"
"8,474,138",Dustin Jeffrey,19,CAN,73,205,L,"2,007",171,137,68,34,58,92,40,7,13,6,12,18,11,1,124,"1,400"
"8,474,139",Maxime Macenauer,18,CAN,71,188,C,"2,007",63,,14,1,3,4,10,-2,,,,,,,29,313
"8,474,141",Patrick Kane,19,USA,71,177,R,"2,007",1,2,65,67,87,154,94,44,16,10,21,31,16,2,515,"9,927"
"8,474,143",Ryan Thang,20,USA,72,194,L,"2,007",81,,42,20,21,41,22,0,,,,,,,1,9
"8,474,145",Robert Bortuzzo,18,CAN,76,221,D,"2,007",78,48,63,2,12,14,67,15,9,1,2,3,8,-1,75,"1,099"
"8,474,146",Spencer Machacek,19,CAN,73,200,R,"2,007",67,52,63,21,24,45,32,26,27,12,11,23,14,12,25,191
"8,474,149",Evgeny Dadonov,18,RUS,71,184,L,"2,007",71,10,35,5,3,8,24,0,,,,,,,55,717
"8,474,150",Mikael Backlund,18,SWE,73,199,C,"2,007",24,2,33,14,8,22,30,0,6,1,0,1,14,0,246,"3,706"
"8,474,151",Ryan McDonagh,18,USA,73,216,D,"2,007",12,11,33,14,29,43,4,0,,,,,,,246,"5,832"
"8,474,153",Michal Repik,19,CZE,70,180,R,"2,007",40,58,56,24,31,55,56,0,27,13,20,33,28,0,72,773
"8,474,154",Andreas Thuresson,20,SWE,73,206,R,"2,007",144,85,58,12,7,19,28,0,,,,,,,25,250
"8,474,157",Max Pacioretty,19,USA,74,215,L,"2,007",22,16,60,21,42,63,119,20,7,4,6,10,10,2,319,"5,194"
"8,474,161",Jakub Voracek,18,CZE,74,214,R,"2,007",7,7,63,24,65,89,28,0,12,7,17,24,6,0,449,"7,146"
"8,474,162",Jake Muzzin,18,CAN,75,216,D,"2,007",141,,41,1,6,7,12,0,13,0,4,4,6,0,132,"2,401"
"8,474,163",Kevin Marshall,18,CAN,73,191,D,"2,007",41,47,70,5,27,32,141,34,17,0,7,7,38,-2,10,88
"8,474,164",Jonathon Blum,18,USA,73,188,D,"2,007",23,17,72,8,43,51,48,37,27,3,7,10,8,13,106,"1,675"
"8,474,166",Alec Martinez,20,USA,73,212,D,"2,007",95,,42,9,15,24,40,0,,,,,,,203,"3,117"
"8,474,168",Joakim Andersson,18,SWE,74,211,C,"2,007",88,5,44,21,28,49,62,0,14,3,9,12,32,0,108,"1,390"
"8,474,176",Carl Hagelin,19,SWE,71,186,L,"2,007",168,,40,24,31,55,42,0,3,1,5,6,20,0,184,"2,909"
"8,474,177",Jon Kalinski,20,CAN,73,175,L,"2,007",152,,37,17,10,27,74,0,,,,,,,22,161
"8,474,184",Keaton Ellerby,19,CAN,77,220,D,"2,007",10,4,69,2,23,25,120,-2,4,1,2,3,12,0,211,"2,949"
"8,474,189",Lars Eller,18,DNK,74,207,C,"2,007",13,3,52,24,53,77,86,11,14,7,3,10,32,0,286,"4,052"
"8,474,190",Wayne Simmonds,19,CAN,74,185,R,"2,007",61,,66,23,26,49,112,-10,4,1,1,2,4,-9,449,"6,721"
"8,474,192",Matt Frattin,19,CAN,72,205,R,"2,007",99,115,58,49,34,83,75,0,15,5,6,11,10,0,126,"1,610"
"8,474,195",Maksim Mayorov,18,RUS,74,198,L,"2,007",94,4,34,7,5,12,6,0,4,0,0,0,2,0,22,199
"8,474,218",Jason Demers,20,CAN,73,200,D,"2,008",186,,67,9,55,64,91,-6,6,1,5,6,6,-5,361,"6,626"
"8,474,250",Zack Smith,20,CAN,74,208,C,"2,008",79,,72,22,47,69,136,31,18,5,6,11,29,0,319,"4,418"
"8,474,563",Drew Doughty,19,CAN,73,195,D,"2,008",2,2,65,13,41,54,68,-1,10,3,6,9,14,5,524,"13,488"
"8,474,564",Steven Stamkos,18,CAN,73,194,C,"2,008",1,1,68,59,52,111,92,19,9,11,0,11,20,0,492,"9,719"
"8,474,565",Alex Pietrangelo,18,CAN,75,205,D,"2,008",4,5,60,13,40,53,94,29,6,5,4,9,4,1,386,"9,311"
"8,474,566",Nikita Filatov,18,RUS,72,190,L,"2,008",6,1,41,31,34,65,101,0,11,14,9,23,28,0,53,541
"8,474,567",Zach Bogosian,18,USA,75,228,D,"2,008",3,3,60,11,50,61,72,8,5,0,3,3,8,-4,414,"9,178"
"8,474,568",Luke Schenn,19,CAN,74,229,D,"2,008",5,7,64,7,21,28,106,10,7,2,2,4,6,-3,494,"9,321"
"8,474,569",Colin Wilson,19,USA,73,221,C,"2,008",7,9,43,18,24,42,26,2,,,,,,,368,"5,607"
"8,474,570",Cody Hodgson,18,CAN,72,191,C,"2,008",10,10,75,42,55,97,44,15,5,5,0,5,2,2,289,"4,398"
"8,474,571",Mikkel Boedker,19,DNK,72,210,L,"2,008",8,13,68,31,48,79,16,-1,25,11,30,41,2,11,383,"5,923"
"8,474,573",Josh Bailey,19,CAN,73,210,R,"2,008",9,12,67,29,67,96,32,30,5,1,5,6,2,-5,476,"7,637"
"8,474,574",Tyler Myers,18,USA,80,229,D,"2,008",12,6,72,7,14,21,107,-9,7,1,2,3,12,-4,389,"8,916"
"8,474,575",Colten Teubert,18,CAN,76,195,D,"2,008",13,27,73,7,17,24,165,0,6,1,4,5,6,-3,24,303
"8,474,576",Zach Boychuk,19,CAN,70,185,L,"2,008",14,11,68,33,39,72,82,26,18,13,8,21,6,4,127,"1,347"
"8,474,577",Joe Colborne,18,CAN,77,221,C,"2,008",16,30,61,34,61,95,52,0,24,9,12,21,30,0,160,"2,330"
"8,474,578",Erik Karlsson,18,SWE,72,191,D,"2,008",15,4,48,15,26,41,70,0,13,1,1,2,14,0,397,"9,936"
"8,474,579",Luca Sbisa,18,ITA,74,209,D,"2,008",19,18,68,6,27,33,67,19,19,3,12,15,17,8,342,"6,107"
"8,474,581",Jake Gardiner,18,USA,74,200,D,"2,008",17,22,35,28,35,63,14,0,,,,,,,246,"5,206"
"8,474,582",Mattias Tedenby,18,SWE,69,175,R,"2,008",24,3,55,22,23,45,55,0,7,0,0,0,0,0,120,"1,375"
"8,474,584",Michael Del Zotto,18,CAN,72,195,D,"2,008",20,14,64,16,47,63,82,7,15,2,6,8,38,1,381,"7,781"
"8,474,585",Tyler Cuma,18,CAN,73,194,D,"2,008",23,15,66,5,31,36,75,4,4,1,1,2,2,-4,1,11
"8,474,586",Jordan Eberle,18,CAN,71,184,C,"2,008",22,24,77,46,39,85,20,5,5,2,4,6,7,-2,356,"6,607"
"8,474,587",Greg Nemisz,18,CAN,75,197,R,"2,008",25,25,68,34,33,67,52,28,5,2,1,3,8,-4,15,100
"8,474,588",Viktor Tikhonov,20,LVA,74,189,R,"2,008",28,7,43,7,5,12,43,0,8,0,1,1,4,0,61,739
"8,474,589",Tyler Ennis,19,CAN,69,175,C,"2,008",26,17,70,43,48,91,42,11,5,0,4,4,6,-2,345,"6,051"
"8,474,590",John Carlson,18,USA,75,215,D,"2,008",27,19,59,12,31,43,72,11,4,1,0,1,0,2,398,"8,988"
"8,474,592",Philip McRae,18,USA,74,200,C,"2,008",33,38,73,21,31,52,65,-5,4,0,0,0,7,0,15,136
"8,474,594",Slava Voynov,18,RUS,72,194,D,"2,008",32,8,38,2,3,5,20,0,2,0,0,0,0,0,190,"4,037"
"8,474,597",Cody Goloubef,19,CAN,73,200,D,"2,008",37,48,40,4,6,10,36,0,,,,,,,53,778
"8,474,598",Nicolas Deschamps,18,CAN,72,173,C,"2,008",35,28,77,27,43,70,65,16,6,2,3,5,6,0,3,20
"8,474,600",Roman Josi,18,CHE,73,201,D,"2,008",38,6,52,5,12,17,22,0,6,0,0,0,0,0,253,"6,131"
"8,474,601",Yann Sauve,18,CAN,75,209,D,"2,008",41,21,69,6,15,21,92,1,14,1,2,3,23,-5,8,102
"8,474,602",Justin Schultz,18,CAN,74,193,D,"2,008",43,56,57,9,31,40,28,0,11,3,5,8,4,0,203,"4,587"
